index,qid1,qid2,qid2_13_text,qid8_text,qid9_text,qid5,qid5_9_text,qid50,qid50_11_text,qid53_text,qid10_1,qid10_2,qid10_3,qid10_4,qid10_5,qid13,qid15_text,qid3,qid4,qid6,qid7,qid7_9_text,qid16,qid17,qid18,qid19_text,qid20,qid21,qid21_6_text,qid22_text,qid39,qid40_text,qid41_text,qid42_text,qid54_text,qid55_text,qid56,qid56_9_text,qid23,qid24_text,qid26,qid25_text,qid27_text,qid52,qid52_3_text,qid28_1,qid28_2,qid49_text,qid38_text,qid43_nps_group,qid43,qid44_text,qid58,qid59_text,q_unansweredpercentage,q_unansweredquestions,duration_secs
457,"T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),UPBeat Spring Concert,Spring Comedian at Severance Hall","Pop-up cafes (e.g., bakery, matcha) ,Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ",[],[],"['spring', 'concert']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",[],"Mexican/Latin (tacos, burritos, empanadas),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",[],"['blue_sky_brews', 'club', 'coffee', 'cilantro']",0.0,10.0,700.0,0.0,0.0,No,[],"Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ",Either is fine,"Didn’t hear about it,Bad timing,Event cost,Didn’t interest me",[],"Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['wont', 'go', 'event']",A week,"Email,Posters/flyers ,Friends",[],['email'],Sophomore,['neuroscience'],"['charlotte', 'nc']",['na'],['na'],['na'],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Usually,[],No,[],[],Vegetarian,[],S,M,[],"['hoodie', 'speaker', 'mcat', 'prep', 'material']",Detractor,6.0,[],Air Fryer,[],0.125,"QID8,QID24,QID27,QID59,QID44",56015.0
458,I'm a freshman!,"Swag/giveaway events ,Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ",[],"['student', 'performance']","['comedy', 'show']","Swag (shirts, water bottles, etc.) ,Performance,Live entertainment",[],"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Desserts/sweets focused",[],"['anything', 'little_italy']",0.0,10.0,0.0,0.0,0.0,Yes,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Sunday afternoons ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) ", Require advance registration ,"Didn’t hear about it,Bad timing,Event cost,Didn’t interest me,Travel time",[],"Friday ,Saturday ,Sunday",Evening (4pm–8pm) ,Yes,"['decrease', 'maybe']",A week,"Social media ,Posters/flyers ,Friends",[],['email'],Freshman,"['double', 'major', 'music', 'theater']","['nashville', 'tn']","['liked', 'line', 'dancing', 'western', 'nrv', 'night']","['really', 'music', 'live', 'performance']",['particularly'],"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Yes,[],No,[],"['shared', 'experience']",,[],L,XL,[],"['appliance', 'ottoman', 'water', 'bottle', 'dinnerware', 'bag', 'also', 'regular', 'merch', 'hoodies', 'sock', 'tee']",,,"['crowd', 'controlplanning', 'line', 'seating']",Air Fryer,"['test', 'mobile', 'little', 'hard', 'manage', 'first']",0.0256410256410256,QID52,522.0
459,"UPBeat Spring Concert,Thwing Tuesday","Food Festivals ,Swag/giveaway events ",[],['thwing_tuesday'],['thwing_tuesday'],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),African/Caribbean",[],[],0.0,0.0,0.0,0.0,0.0,No,[],"Weekday lunchtime (12–2pm),Friday evenings,Saturday afternoons ,Sunday afternoons ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)", Require advance registration ,"Bad timing,Event cost",[],"Monday,Tuesday ,Wednesday ,Saturday ","Morning (8am–12pm) ,Afternoon (12pm–4pm) ",Yes,[],A week,"Email,Social media ",[],['email'],Sophomore,['c'],['baltimore'],['african'],"['food', 'art']",['none'],"Sports games (Guardians, Cavs, Browns, Monsters),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum)",[],Usually,[],No,[],[],,[],M,L,[],"['headphone', 'ipad', 'kindle']",Detractor,6.0,[],Hatch Alarm Clock,[],0.125,"QID52,QID24,QID27,QID59,QID44",388.0
460,"Thwing Tuesday,I'm a freshman!","Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",[],"['pop', 'cafe']",['giveaway'],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian",[],"['trattoria', 'la', 'dolce', 'vita', 'sweet_spot']",0.0,5.0,100.0,30.0,5.0,Yes,[],"Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Event cost,Didn’t interest me",[],"Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['le', 'time', 'would', 'willing', 'go']",A week,"Email,Social media ,Posters/flyers ,Friends",[],['email'],Freshman,['biochemistry'],"['south', 'brunswick', 'nj']",[],[],['holi'],"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Yes,[],No,[],"['social', 'medium', 'event']",Other:,['none'],S,S,[],"['hoodies', 'crewnecks', 'tote', 'bag', 'portable', 'charger', 'mini', 'fan']",,,"['get', 'word', 'earlier']",Air Fryer,[],0.0256410256410256,QID59,474.0
461,"T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Thwing Tuesday,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Swag/giveaway events ,Concerts or live music ,Arts & Crafts  ",[],"['spring', 'fest']",['cedar_point'],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Performance",[],"Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,Desserts/sweets focused",[],[],,,,,,Yes,[],"Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Gigantic (>1000 people),Huge (300-600 people),Large (80-150 people) ",Either is fine,"Didn’t hear about it,Required registration",[],"Friday ,Saturday ,Sunday",Evening (4pm–8pm) ,Yes,[],A week,Social media ,[],[],Junior,['nursing'],[],[],[],[],"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum)",[],Yes,[],No,[],[],,[],M,L,[],[],Passive,8.0,[],Air Fryer,[],0.35,"QID52,QID41,QID42,QID19,QID53,QID10,QID54,QID15,QID27,QID59,QID22,QID55,QID38,QID44",250.0
462,"T-shirt or swag giveaways,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Thwing Tuesday","Food Festivals ,Swag/giveaway events ,Arts & Crafts  ",[],[],[],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",[],Other:,['good'],[],0.0,0.0,0.0,0.0,0.0,No,[],"Weekday late afternoon (4–6pm) ,Saturday afternoons ,Sunday afternoons ",No preference,Either is fine,"Too crowded,Required registration",[],"Tuesday ,Thursday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['free', 'time']",A week,"Email,Social media ",[],[],Junior,['mathematics'],[],[],[],[],,[],Usually,[],No,[],[],,[],S,S,[],"['something', 'zipper', 'eg', 'tote', 'bag', 'zipper']",Passive,7.0,[],Air Fryer,[],0.35,"QID9,QID8,QID52,QID41,QID56,QID42,QID53,QID24,QID54,QID27,QID59,QID22,QID55,QID44",295.0
463,"UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Thwing Tuesday,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Pop-up cafes (e.g., bakery, matcha) ,Luncheons or mixers,Arts & Crafts  ",[],"['glass', 'blowing']","['pottery', 'painting', 'succulent']","Free food/snacks,Swag (shirts, water bottles, etc.) ",[],"Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Desserts/sweets focused",[],"['mabels', 'bbq']",0.0,10.0,150.0,150.0,0.0,Yes,[],"Weekday lunchtime (12–2pm),Weekday late afternoon (4–6pm) ,Friday evenings",Medium (30-80 people), Require advance registration ,"Didn’t hear about it,Bad timing,Too crowded,Didn’t interest me",[],"Monday,Wednesday ,Friday ","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,"['need', 'study', 'le', 'free', 'time']",A week,"Email,Social media ,Friends",[],['email'],Senior,"['biomedical', 'engineering']","['birmingham', 'mi']",[],"['diamond', 'painting']",[],"Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Usually,[],No,[],[],Other:,"['low', 'sodium']",M,L,[],"['sweatshirt', 'sweatpants']",Passive,7.0,[],Ninja Creami,[],0.0975609756097561,"QID24,QID27,QID44,QID59",530.0
464,,,[],[],[],,[],,[],[],,,,,,,[],,,,,[],,,,[],,,[],[],,[],[],[],[],[],,[],,[],,[],[],,[],,,[],[],,,[],,[],0.0,,12.0
465,"Food Truck Festival,T-shirt or swag giveaways,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",[],['upbussin'],['giveaway'],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",[],"Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian,African/Caribbean,Desserts/sweets focused",[],"['wen', 'kitchen']",0.0,0.0,0.0,0.0,0.0,Yes,[],"Weekday evening (after 6pm) ,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",Medium (30-80 people), Require advance registration ,"Didn’t hear about it,Bad timing,Too crowded,Event cost,Didn’t interest me,Travel time",[],"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['would', 'rather', 'study', 'midterm', 'final']",A week,"Email,Social media ,Friends",[],['email'],Junior,"['computer', 'science']","['pepper', 'pike', 'oh']",[],[],"['lunar', 'new', 'year']","Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Usually,[],No,[],['giveaway'],,[],M,L,[],"['cute', 'thing', 'bottle', 'cupsmugs']",Passive,7.0,[],Hatch Alarm Clock,['nope'],0.073170731707317,"QID24,QID44,QID52",62730.0
466,"UPBeat Spring Concert,Drone Show ,Thwing Tuesday","Food Festivals ,Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ",[],"['concert', 'student', 'band']","['upb', 'bouquet']","Free food/snacks,Live entertainment,Cultural representation",[],"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian,African/Caribbean",[],"['little', 'cloud']",2.0,15.0,150.0,75.0,3.0,Yes,[],"Friday evenings,Sunday afternoons ",No preference, Require advance registration ,"Didn’t hear about it,Bad timing,Required registration,Didn’t interest me",[],"Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,"['studying', 'time', 'depends', 'event']",A week,"Email,Social media ,Friends",[],['email'],Junior,"['applied', 'mathematics']","['phoenix', 'arizona']",['food'],"['artistic', 'event']",[],"Sports games (Guardians, Cavs, Browns, Monsters),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Yes,[],No,[],"['participating', 'large', 'event']",,[],L,L,[],"['home', 'item', 'school', 'item']",Passive,8.0,"['advertise', 'event', 'sign', 'ups']",Ninja Creami,"['include', 'question', 'numbertime', 'estimated', 'complete']",0.025,QID52,914.0
467,,,[],[],[],,[],,[],[],,,,,,,[],,,,,[],,,,[],,,[],[],,[],[],[],[],[],,[],,[],,[],[],,[],,,[],[],,,[],,[],0.0,,53982.0
468,"T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),UPBeat Spring Concert,Thwing Tuesday","Concerts or live music ,Major shows or performances (comedians, drone show, etc.) ,Sports/spectator events ",[],[],"['upballs', 'funny', 'could', 'used', 'throughput']","Free food/snacks,Socializing/meeting new people ,Learning new things ",[],"Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese)",[],"['otani', 'noodle']",5.0,25.0,200.0,0.0,0.0,Yes,[],"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday evenings ,Sunday evenings ","Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Event cost,Didn’t interest me,Other:","['ran', 'registration', 'slot']","Monday,Wednesday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['le', 'willing', 'go', 'event', 'bc', 'need', 'lock']",Two weeks or more,"Email,Social media ,Friends",[],['email'],Sophomore,"['mechanical', 'engineering']","['sudbury', 'massachusetts']",[],[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Yes,[],No,[],"['making', 'friend']",,[],L,L,[],"['dorm', 'decoration']",Passive,7.0,"['outreachadvertisingmaking', 'people', 'aware', 'event', 'exist']",Air Fryer,"['maybe', 'make', 'text', 'box', 'number', 'esp', 'price', 'stuff']",0.15,"QID8,QID52,QID42,QID54,QID15,QID55",804.0
469,"Food Truck Festival,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Swag/giveaway events ,Off-campus experiences or trips ",[],[],[],Free food/snacks,[],"Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean",[],[],,,,,,No,[],"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ",Medium (30-80 people),Either is fine,"Didn’t hear about it,Bad timing,Too crowded,Required registration,Event cost",[],"Monday,Wednesday ,Friday ,Saturday ,Sunday","Morning (8am–12pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['le', 'likely']",A week,"Email,Posters/flyers ,Friends",[],[],Junior,"['computer', 'science']",['vietnam'],[],[],[],"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Yes,[],No,[],[],,[],S,M,[],[],Passive,8.0,[],Air Fryer,[],0.3333333333333333,"QID9,QID8,QID52,QID42,QID53,QID10,QID54,QID27,QID59,QID22,QID55,QID38,QID44",243.0
470,,,[],[],[],,[],,[],[],,,,,,,[],,,,,[],,,,[],,,[],[],,[],[],[],[],[],,[],,[],,[],[],,[],,,[],[],,,[],,[],0.0,,127.0
471,I'm a freshman!,"Food Festivals ,Off-campus experiences or trips ,Concerts or live music ",[],[],[],"Free food/snacks,Socializing/meeting new people ,Live entertainment",[],"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",[],['mitchell'],10.0,30.0,400.0,200.0,30.0,Yes,[],I will attend all events,"Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Required registration,Didn’t interest me",[],"Tuesday ,Thursday ,Saturday ,Sunday","Morning (8am–12pm) ,Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,"['busy', 'yes', 'still', 'willing']",A week,"Social media ,Other:","['campus', 'group']","['social', 'medium']",Freshman,['mathematics'],"['columbus', 'oh']",[],[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Usually,[],No,[],"['going', 'event', 'friend']",Other:,['none'],S,S,[],"['stuffed', 'animal', 'clothing', 'tote', 'bag', 'food']",,,[],Ninja Creami,[],0.2,"QID9,QID8,QID42,QID24,QID54,QID59,QID55,QID44",476.0
472,I'm a freshman!,"Swag/giveaway events ,Off-campus experiences or trips ,Concerts or live music ",[],[],[],"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",[],"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Desserts/sweets focused",[],['mitchell'],0.0,20.0,400.0,200.0,0.0,Yes,[],"Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Didn’t hear about it,Bad timing,Didn’t interest me",[],"Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,[],Two weeks or more,"Email,Posters/flyers ",[],['email'],Freshman,"['cognitive', 'science', 'pre', 'med']",['indiana'],['preference'],['preference'],['preference'],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",[],Usually,[],No,[],[],Gluten Free,[],S,M,[],['preference'],,,[],Hatch Alarm Clock,[],0.175,"QID9,QID8,QID24,QID15,QID27,QID59,QID44",469.0
473,"Food Truck Festival,T-shirt or swag giveaways,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Swag/giveaway events ,Major shows or performances (comedians, drone show, etc.) ",[],[],"['swag', 'giveaway']","Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",[],"Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean",[],[],0.0,0.0,0.0,0.0,0.0,Yes,[],"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings","Large (80-150 people) ,Medium (30-80 people)", Require advance registration ,"Didn’t hear about it,Bad timing,Too crowded,Required registration,Event cost,Didn’t interest me",[],"Monday,Tuesday ,Wednesday ,Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,[],Two weeks or more,"Email,Social media ,Friends",[],[],Junior,"['chemical', 'biology']",[],[],[],[],"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Museums and cultural centers (Cleveland Museum of Art, Rock Hall, Natural History Museum)",[],Usually,[],,[],[],,[],M,L,[],[],Detractor,5.0,[],Ninja Creami,[],0.3902439024390244,"QID8,QID52,QID41,QID42,QID19,QID53,QID24,QID54,QID15,QID27,QID59,QID22,QID55,QID26,QID38,QID44",313.0
474,"Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Pop-up cafes (e.g., bakery, matcha) ,Major shows or performances (comedians, drone show, etc.) ,Tournaments (video games, board games, etc.) ",[],[],[],"Free food/snacks,Socializing/meeting new people ",[],"Asian (Chinese, Japanese, Korean, Thai, etc.),Indian/South Asian,Desserts/sweets focused",[],[],0.0,50.0,200.0,80.0,0.0,Yes,[],"Weekday evening (after 6pm) ,Saturday afternoons ","Large (80-150 people) ,Medium (30-80 people)",Walk-in Only (First come first serve),"Bad timing,Required registration,Didn’t interest me",[],"Friday ,Saturday ,Sunday",Evening (4pm–8pm) ,Yes,[],A week,"Email,Social media ,Friends",[],['email'],Junior,['physic'],"['cupertino', 'california']",[],[],[],"Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",[],Usually,[],No,[],[],Other:,[],L,M,[],['tshirt'],Passive,8.0,[],Air Fryer,[],0.2926829268292683,"QID9,QID8,QID42,QID19,QID53,QID24,QID54,QID15,QID27,QID59,QID55,QID44",437.0
