StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,Q_BallotBoxStuffing,QID47_Browser,QID47_Version,QID47_Operating System,QID47_Resolution,QID48,4,5,5_13_TEXT,6,7,8,8_9_TEXT,9,9_11_TEXT,10,11_1,11_2,11_3,11_4,11_5,12,13,14,15,16,17,17_9_TEXT,18,19,20,21,22,23,23_6_TEXT,24,25,26,27,28,29,30,31,31_9_TEXT,32,33,34,35,36,37,37_3_TEXT,38_1,38_2,39,40,41_NPS_GROUP,41,42,43,44,Q_StraightliningCount,Q_StraightliningPercentage,Q_StraightliningQuestions,Q_UnansweredPercentage,Q_UnansweredQuestions
2025-08-25 19:59:28,2025-08-25 20:39:39,IP Address,71.66.181.211,7,2410,False,2025-09-01 20:39:40,R_36vA2oH16A9CdPz,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Macintosh,1470x956,"sxb1273
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,
2025-08-25 21:50:32,2025-08-25 21:50:46,IP Address,129.22.21.200,7,13,False,2025-09-01 21:50:48,R_5CdD5Tb5ChoCadg,,,,,41.5066,-81.6111,anonymous,EN,0.8999999761581421,,,Chrome iPhone,139.0.7258.76,iPhone,393x852,asg214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,
2025-08-25 21:51:47,2025-08-25 21:52:17,IP Address,129.22.21.196,7,30,False,2025-09-01 21:52:18,R_5DHIiP6b5MoTnPD,,,,,41.5066,-81.6111,anonymous,EN,0.8999999761581421,,,Safari iPhone,Unknown,iPhone,390x844,abl96@case.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,
2025-09-01 18:11:01,2025-09-01 22:15:08,IP Address,129.22.1.24,100,14646,True,2025-09-01 22:15:08,R_7nOM1HuMY2Vmf2V,,,,,41.4722,-81.745,anonymous,EN,1,,,Chrome,139.0.0.0,Macintosh,1728x1117,cxz630,"Food Truck Festival,T-shirt or swag giveaways,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ,Concerts or live music ",,UPBakery! I wasn't able to go last year but it was nice to have an event focused on desserts and sweet treats.,UPBlind Date with a Vinyl,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Live entertainment",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Desserts/sweets focused",,,0,20,500,200,,Yes,500,"Weekday evening (after 6pm) ,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ",Either is fine,"Didn’t hear about it,Bad timing,Required registration,Didn’t interest me",,"Monday,Wednesday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,,A week,"Email,Social media ,Friends",,Social Media,Senior,Data Science and Economics,"Cleveland, Ohio",,,,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Yes,,No,,,,,M,M,7.5 Size in womens,Bulk order crocs and have UPB jibbitz :p,Promoter,10,,Ninja Creami,,1,1,QID28,0.225,"QID52,QID42,QID19,QID53,QID54,QID27,QID59,QID55,QID44"
2025-09-01 13:09:23,2025-09-01 22:32:58,IP Address,174.203.97.151,100,33815,True,2025-09-01 22:32:59,R_1tGVZObmH0Ix8Fb,,,,,40.685,-80.1071,anonymous,EN,1,,,Safari iPhone,18.6,iPhone,402x874,Lxa299,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Food Festivals ,Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ",,Pop up cafe,Off campus experiences,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Indian/South Asian,Desserts/sweets focused",,The great Indian kitchen,0,15,100,100,10,Yes,120,"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ",No preference,Either is fine,"Bad timing,Too crowded,Didn’t interest me",,"Thursday ,Friday ,Saturday ","Evening (4pm–8pm) ,Night (after 8pm)",Yes,I would only attend events on Friday evening and on Saturday,A week,"Email,Social media ,Friends",,Campus groups and instagram,Sophomore,Data Science & Analytics,India,Bollywood/Tollywood nights,No,No,"Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,,Vegetarian,,S,S,6,,Passive,7,,Air Fryer,,1,1,QID28,0.1,"QID27,QID38,QID44,QID59"
2025-08-25 22:33:50,2025-08-25 22:34:12,IP Address,70.92.112.50,7,22,False,2025-09-01 22:34:14,R_3OOwAHJbTT8GMpP,,,,,41.4453,-81.6991,anonymous,EN,1,,,Safari iPhone,17.1.2,iPhone,390x844,ebh61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,
2025-09-01 23:57:08,2025-09-02 00:08:31,IP Address,129.22.21.196,100,683,True,2025-09-02 00:08:32,R_5wypoIHRluU5nlQ,,,,,41.5066,-81.6111,anonymous,EN,0.4000000059604645,,,Chrome,139.0.0.0,Windows NT 10.0,1366x768,wxy312,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Thwing Tuesday","Food Festivals ,Swag/giveaway events ,Concerts or live music ",,Cedar Point trip,UPB hoodie giveaway,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Desserts/sweets focused",,"Koko Bakery, Mango Mango",0,20,150,100,0,Yes,,"Weekday late afternoon (4–6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ","Large (80-150 people) ,Medium (30-80 people)",Either is fine,"Bad timing,Required registration,Event cost",,"Tuesday ,Thursday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",Yes,"Less free time, still willing to go depending on the event.",A week,"Email,Social media ,Friends",,Social media or email,Sophomore,Civil Engineering,"Long Island, NY","Events that celebrate Asian holidays, ex. special food event for Lunar New Year",,,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Usually,,No,,,,,S,L,7,"Hoodies/Sweatshirts, t-shirts, keychains, stickers, pins, metal waterbottles, mugs",Passive,7,,Air Fryer,,0,0,,0.1951219512195122,"QID52,QID24,QID54,QID15,QID27,QID59,QID55,QID44"
2025-08-26 08:54:44,2025-08-26 08:55:06,IP Address,129.22.232.16,7,21,False,2025-09-02 08:55:09,R_7OQ3NZaur4sCI46,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Macintosh,1470x956,tyh11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,
2025-09-02 10:37:22,2025-09-02 10:42:16,IP Address,129.22.1.24,100,293,True,2025-09-02 10:42:16,R_35MB1rEFRsICUpm,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Windows NT 10.0,1280x720,"ckg37
","UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Thwing Tuesday","Swag/giveaway events ,Pop-up cafes (e.g., bakery, matcha) ,Concerts or live music ",,upblack diamond,upblack diamond,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean",,asian good,0,10,,,,Yes,depends on location,"Weekday late afternoon (4–6pm) ,Saturday afternoons ","Large (80-150 people) ",Either is fine,"Bad timing,Event cost,Didn’t interest me",,"Monday,Wednesday ,Saturday ","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",Yes,available during more days but less willing to go out as much,A week,"Email,Social media ,Friends",,email or instagram,Junior,nursing,"dublin, california ",no,no,no,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center)",,Usually,,No,,,,,M,M,8.5 W,ninja creami,Passive,7,,Air Fryer,no,1,1,QID28,0.0975609756097561,"QID24,QID27,QID44,QID52"
2025-09-02 12:19:27,2025-09-02 12:25:43,IP Address,192.5.110.7,100,376,True,2025-09-02 12:25:44,R_3QTKZa6cEtSHsvT,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Macintosh,1512x982,2604635,"Food Truck Festival,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Major shows or performances (comedians, drone show, etc.) ",,Chic-fil a giveaway,No,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Cultural representation",,"American comfort (burgers, BBQ, wings),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",,Sweet spot,0,0,0,0,0,Yes,50,"Weekday late afternoon (4–6pm) ",Gigantic (>1000 people),Either is fine,Bad timing,,"Thursday ,Friday ","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ",No,,3–5 days before,"Email,Social media ",,email,Freshman,Nutrition,NJ,No,Art,no,"Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village),Other:",Cedar Point,Yes,,Yes,,,,,L,L,10 W,PJs,,,More giveaway items,Ninja Creami,No,1,1,QID28,0.07692307692307693,"QID25,QID27,QID52"
2025-09-02 12:23:50,2025-09-02 12:38:36,IP Address,129.22.1.29,100,886,True,2025-09-02 12:38:37,R_6y2DdHIvCkh5a7L,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Windows NT 10.0,1440x900,"aml415
",I'm a freshman!,"Food Festivals ,Off-campus experiences or trips ,Concerts or live music ",,,,"Performance,Live entertainment",,"Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean",,,10,0,75,75,25,Yes,,"Weekday evening (after 6pm) ,Friday evenings,Saturday evenings ","Huge (300-600 people),Large (80-150 people) "," Require advance registration ","Bad timing,Too crowded,Event cost",,"Tuesday ,Friday ,Saturday ","Evening (4pm–8pm) ",Yes,Weekdays no longer free,Two weeks or more,"Email,Friends",,Email,Freshman,Biochemistry,"[SF-Bay], California",,,Midautumn Festival,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Usually,,No,,,,,M,L,7.5 W,"Mugs, tote bags? IDK",,,,Air Fryer,,0,0,,0.275,"QID9,QID8,QID52,QID42,QID53,QID24,QID54,QID15,QID27,QID59,QID44"
2025-09-02 15:19:18,2025-09-02 15:26:34,IP Address,129.22.1.25,100,435,True,2025-09-02 15:26:35,R_6gGs7y8AWoFjaEW,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Macintosh,1470x956,mlb268,"Food Truck Festival,T-shirt or swag giveaways,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Drone Show ,Thwing Tuesday,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Pop-up cafes (e.g., bakery, matcha) ,Off-campus experiences or trips ,Arts & Crafts  ",,,Yes! Upbroadway,"Free food/snacks,Swag (shirts, water bottles, etc.) ,Socializing/meeting new people ",,"American comfort (burgers, BBQ, wings),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Desserts/sweets focused,Other:",gluten free,,0,5,0,0,5,Yes,,"Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ,I will attend all events","Large (80-150 people) ,Medium (30-80 people),Small (<20 people)",Either is fine,"Bad timing,Too crowded",,"Tuesday ,Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",No,,A week,"Email,Social media ,Posters/flyers ",,campus groups/ email,Sophomore,Biochemistry,florida,,,,"Sports games (Guardians, Cavs, Browns, Monsters),Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village),Other:",playhouse square,Yes,,No,,,Gluten Free,,XS,XS,womens 6 1/2,"sweatshirts, t shirts, sweatpants",Promoter,9,,Air Fryer,,1,1,QID28,0.23076923076923078,"QID8,QID42,QID53,QID54,QID15,QID27,QID59,QID55,QID44"
2025-09-02 16:05:40,2025-09-02 16:09:28,IP Address,129.22.1.25,100,228,True,2025-09-02 16:09:29,R_7wSpT0qpxrwHjG2,,,,,41.5066,-81.6111,anonymous,EN,0.8999999761581421,,,Firefox iPhone,142,iPhone,393x852,bxl700,"Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Spring Comedian at Severance Hall,Drone Show ,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Off-campus experiences or trips ,Concerts or live music ,Club or organization collaborations ",,,,"Socializing/meeting new people ,Learning new things ,Cultural representation",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",,,,,,,,Yes,200,"Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",Medium (30-80 people),Either is fine,"Didn’t hear about it,Bad timing,Too crowded",,"Friday ,Saturday ,Sunday","Afternoon (12pm–4pm) ,Evening (4pm–8pm) ,Night (after 8pm)",No,,Two weeks or more,"Posters/flyers ,Friends",,,Sophomore,EE / Music,Taiwan / Germany,,,,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park)",,Usually,,No,,,,,L,L,10.5 / 11,,Passive,7,,Ninja Creami,,1,1,QID28,0.35,"QID9,QID8,QID52,QID42,QID53,QID24,QID10,QID54,QID27,QID59,QID22,QID55,QID38,QID44"
2025-09-02 16:26:32,2025-09-02 16:32:53,IP Address,129.22.1.25,100,381,True,2025-09-02 16:32:54,R_7kpuCby1ojNKkql,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,138.0.0.0,Macintosh,1710x1107,sxp1129,"T-shirt or swag giveaways,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),Thwing Tuesday","Swag/giveaway events ,Off-campus experiences or trips ,Concerts or live music ",,Trip to Columbus,n/a,Free food/snacks,,"Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.)",,Rosso Gelateria,10,25,250,150,,Yes,idk,"Weekday lunchtime (12–2pm),Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ",No preference,Either is fine,Too crowded,,"Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",No,,A week,Email,,Friends,Senior,Data Science,South Korea,no,na,no,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,n/a,Other:,,S,S,7.5,no,Passive,8,,Ninja Creami,,1,1,QID28,0.05128205128205128,"QID44,QID59"
2025-09-02 18:06:19,2025-09-02 18:18:18,IP Address,129.22.1.28,100,719,True,2025-09-02 18:18:20,R_7ZMJG3tYEiAGAlX,,,,,41.5066,-81.6111,anonymous,EN,0.800000011920929,,,Firefox,142.0,Android 15,378x819,bjl126,"Food Truck Festival,UPBakery or other pop-up cafes (e.g., Matcha Pop-up),Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ","Food Festivals ,Luncheons or mixers,Club or organization collaborations ",,Lego building and taking home,Flea market,"Free food/snacks,Socializing/meeting new people ,Learning new things ",,"Mexican/Latin (tacos, burritos, empanadas),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean",,Aladdins,0,10,30,30,2,Yes,70,"Weekday evening (after 6pm) ,Friday evenings,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Large (80-150 people) ,Medium (30-80 people),Small (<20 people)",Either is fine,"Didn’t hear about it,Bad timing,Event cost,Didn’t interest me",,"Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,Probably just more packed,A week,"Email,Friends",,Email,Sophomore,Computer Science,"Portland, Oregon",Nah,Wilderness hike?,Nope,"Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,No,,Idk,,,L,XL,13,Zip up hoodie,Passive,8,Idk,Air Fryer,Not that i can think of,0,0,,0.025,QID52
2025-08-26 18:09:00,2025-08-26 19:45:50,IP Address,129.22.21.196,7,5810,False,2025-09-02 19:45:54,R_35W5a5DNPIVIdLb,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Macintosh,1440x900,tnh34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,
2025-08-26 19:57:20,2025-08-26 19:58:46,IP Address,129.22.21.198,7,85,False,2025-09-02 19:58:48,R_1H7cbKcGbotwJ20,,,,,41.5066,-81.6111,anonymous,EN,1,,,Chrome,139.0.0.0,Macintosh,1512x982,idc10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,
2025-09-02 17:05:04,2025-09-02 20:25:36,IP Address,129.22.1.24,100,12032,True,2025-09-02 20:25:37,R_3EUI8w1mveYB3sB,,,,,41.5066,-81.6111,anonymous,EN,1,,,Safari,17.6,Macintosh,1470x956,mjb405,"Food Truck Festival,T-shirt or swag giveaways,Off-campus trips (e.g., Topgolf, NBA/Cavs game, Columbus trip),UPBeat Spring Concert,Thwing Tuesday,Club collaborations (Mahjong, Quidditch, Learn to Be, etc.) ,Arts & Crafts (e.g., Brightening Blooms, UPBling)","Food Festivals ,Pop-up cafes (e.g., bakery, matcha) ,Off-campus experiences or trips ",,"collab food events like Thwing Tuesday with more variety of cultures ","food truck ","Free food/snacks,Live entertainment,Cultural representation",,"American comfort (burgers, BBQ, wings),Mexican/Latin (tacos, burritos, empanadas),Italian (pasta, pizza, gelato),Asian (Chinese, Japanese, Korean, Thai, etc.),Mediterranean/Middle Eastern (Greek, Turkish, Lebanese),Indian/South Asian,African/Caribbean,Desserts/sweets focused",,more cafe/drink options,0,10,150,150,10,Yes,?,"Weekday late afternoon (4–6pm) ,Weekday evening (after 6pm) ,Saturday afternoons ,Saturday evenings ,Sunday afternoons ,Sunday evenings ","Huge (300-600 people),Large (80-150 people) ",Either is fine,"Bad timing,Didn’t interest me,Travel time",,"Tuesday ,Thursday ,Friday ,Saturday ,Sunday","Evening (4pm–8pm) ,Night (after 8pm)",Yes,"I allocate more time to study and only go to events if it is convenient for me. I would be willing to go to events, but only if they were for a short span of time. ",A week,"Social media ,Posters/flyers ,Friends",,Social media post,Sophomore,Chemistry Pre-Med,"Rolla, Missouri USA ","I would like to see more campus-wide events like Chinese New Year being celebrated throughout all clubs. ",There could be some events for popular trends that draw big crowds in.,Chinese New Year,"Concert venues (House of Blues, Rocket Mortgage FieldHouse, Blossom Music Center),Food and market experiences (West Side Market, Little Italy, AsiaTown),Outdoor/nature spots (Edgewater Beach, Cleveland Metroparks, Cuyahoga Valley National Park),Shopping/entertainment districts (Crocker Park, Pinecrest, Legacy Village)",,Yes,,Yes,N/A,"If the event has things for everyone of all interests to do and bond over vs. just one activity. ",Other:,N/A,S,S,6.5 women's,"School supplies, home appliances, gift cards, trips ",Passive,7,"Have registration open to more students ",Ninja Creami,N/A,1,1,QID28,0,
